playlist_name,group,source,source_id,output_tvg_id,now,next,verified_binding_ok,binding_rule
Penthouse Reality TV,Для взрослых,iptvx-noarch,penthouse-quickies,penthouse-quickies,,,,
TVPlay Наше XXX,Для взрослых,iptvx-noarch,tvplay-nashexxx,tvplay-nashexxx,,,,
Velilla TV Adult Channel HD,Для взрослых,iptvx-noarch,velilla-adult,velillatvadult,,,,
Velilla TV Hardcore Sex HD,Для взрослых,iptvx-noarch,velilla-hcsex,velillatvhardcoresex,,,,
1+1 Кіно,Кино,runigma-iptv,1plus1kino-ua,1plus1kino-ua,,,,
CPS Drama,Кинозалы,runigma-iptv,cps-drama,cps-drama,,,,
CPS Comedy,Кинозалы,runigma-iptv,cps-comedy,cps-comedy,,,,
CPS Action,Кинозалы,runigma-iptv,cps-action,cps-action,,,,
CPS Mix,Кинозалы,runigma-iptv,cps-mix,cps-mix,,,,
CPS Fiction,Кинозалы,runigma-iptv,cps-fiction,cps-fiction,,,,
CPS Detective,Кинозалы,runigma-iptv,cps-detective,cps-detective,,,,
ID Xtra HD,Познавательные,runigma-iptv,id-xtra,Xid-xtra-ru,,,,
BOX TV,Болгария,runigma-iptv,box-tv,box-tv,,,,
Hollywood HD,Кино,openbox-tsd,hollywood-hd,hollywood-hd,,,,
FilmZone Plus,Кино,openbox-tsd,filmzone-plus,Xfilmzone-plus-lt,,,,
Kinosweet,Кино,openbox-tsd,kinosweet,Xkinosweet,,,,
Vesna HD,Кино,openbox-tsd,vesna,vesna,,,,
BCU Marvel OLD,Кинозалы,openbox-tsd,bcu-marvel,bcu-marvel,,,,
BCU Reality OLD,Кинозалы,openbox-tsd,bcu-reality,bcu-reality,,,,
BCU Survival OLD,Кинозалы,openbox-tsd,bcu-survival,bcu-survival,,,,
BCU Romantic OLD,Кинозалы,openbox-tsd,bcu-romantic,bcu-romantic,,,,
BCUMEDIA_3_HDR,Кинозалы,openbox-tsd,bcu-media-3,bcu-media-3,,,,
VeleS Вестерн,Кинозалы,openbox-tsd,veles-vestern,veles-vestern,,,,
VeleS С Новым годом!,Кинозалы,openbox-tsd,veles-newyear,velesyear-new,,,,
VeleS Movie Hits,Кинозалы,openbox-tsd,veles-movies-hits,veles-movie-hits,,,,
MYTV,Кинозалы,openbox-tsd,mytv,XMyTVmytv-0,,,,
MYTV 2,Кинозалы,openbox-tsd,mytv-2,XMyTVmytv2-1,,,,
MYTV 3,Кинозалы,openbox-tsd,mytv-3,XMyTVmytv3-2,,,,
MYTV HIT,Кинозалы,openbox-tsd,mytv-hit,XMyTVmytvhit-3,,,,
CPS Western,Кинозалы,openbox-tsd,cps-western,cps-western,,,,
CPS Anime,Кинозалы,openbox-tsd,cps-anime,cps-anime,,,,
CPS USSR,Кинозалы,openbox-tsd,cps-ussr,cps-ussr,,,,
CPS Fresh,Кинозалы,openbox-tsd,cps-fresh,cps-fresh,,,,
CPS Oscar,Кинозалы,openbox-tsd,cps-oscar,cps-oscar,,,,
CPS Jackie Chan,Кинозалы,openbox-tsd,cps-jackie-chan,cps-jackie-chan,,,,
BOX Premiere 4K,Кино 4K,openbox-tsd,box-premiere-4k,Xbox-premiere4k,,,,
Setanta Sports Premium HD,Спорт,openbox-tsd,setanta-sports-premium,setanta-sports-premium,,,,
Про Київ,Познавательные,openbox-tsd,pro-kiiv,pro-kiiv,,,,
Машина часу,Познавательные,openbox-tsd,mashina-chasu,mashina-chasu,,,,
MYTV  Kids,Детские,openbox-tsd,mytv-kids,XMyTVmytvkids-4,,,,
Sweet Мультфільми HD,Детские,openbox-tsd,sweet-multfilmi,sweet-multfilmi,,,,
CPS Cartoon,Детские,openbox-tsd,cps-cartoon,cps-cartoon,,,,
UA.Music HD,Музыкальные,openbox-tsd,ua-music,ua-music,,,,
Премиальное HD,Кино,bcumedia-dedicated,Премиальное HD,Xkinopremium-hd,,,,
Тех Лет ТВ,Кино,bcumedia-dedicated,Тех Лет ТВ,Тех Лет ТВ,,,,
Ужасы HD,Кино,bcumedia-dedicated,Ужасы HD,Ужасы HD,,,,
BCUMEDIA OLD,Кинозалы,bcumedia-dedicated,BCUMedia OLD,BCUMedia OLD,,,,
TVPlay DC Comics HD,Кинозалы,tvteam,ch3754,ch3754,,,,
Velilla TV CatTV 4K,Познавательные,tvteam,ch4171,velillatvcattv,,,,
Deluxe Music HD,Музыкальные,tvteam,ch237,ch237,,,,
Deluxe Music,Музыкальные,tvteam,ch237,ch237,,,,
ORF 1 HD,Германия,tvteam,ch330,X76706,,,,
ARD alpha HD,Германия,tvteam,ch1934,ch1934,,,,
SR Fernsehen HD,Германия,tvteam,ch1938,ch1938,,,,
Arena Premium 1 HD,Спорт,epgpw-RU,381833,381833,,,,
Arena Premium 2 HD,Спорт,epgpw-RU,381835,381835,,,,
Arena Premium 3 HD,Спорт,epgpw-RU,381834,381834,,,,
Sky Sport Premier League,Германия,epgpw-DE,438445,X10880,,,,
Sportdigital FUSSBALL HD,Германия,epgpw-DE,438441,438441,,,,
Sky Replay,Германия,epgpw-DE,562033,X10635,,,,
Sky Cinema Classics HD,Германия,epgpw-DE,438459,Xsky-cinema,,,,
tagesschau24 HD,Германия,epgpw-DE,76696,76696,,,,
Premier Sports 1 HD,Спорт,epgpw-GB,219100,Xpremier-sports-1,,,,
Premier Sports 2 HD,Спорт,epgpw-GB,219104,Xpremier-sports-2,,,,
TNT Sports 4 HD,Спорт,epgpw-GB,400478,400478,,,,
Sky Cinema Hits HD,UK,epgpw-GB,454796,454796,,,,
Sky Documentaries HD,UK,epgpw-GB,454797,454797,,,,
Sky History HD,UK,epgpw-GB,12272,12272,,,,
Adult Swim,Канада,epgpw-CA,470749,470749,,,,
Наше крутое HD,Кино,epgone-ru2,2018,Xnash-detektiv,,,,
Lost HD,Кино,epgone-ru2,4772,4772,,,,
FilmZone,Кино,epgone-ru2,5635,Xfilmzone,,,,
Setanta Sports HD MD,Спорт,epgone-ru2,7244,7244,,,,
Sport 3 UA HD,Спорт,epgone-ru2,9297,9297,,,,
Ералаш,Детские,epgone-ru2,4775,4775,,,,
Russia Today Doc HD,Новости,epgone-ru2,2295,Xrussia-today,,,,
Deejay TV,Музыкальные,epgone-ru2,4673,4673,,,,
Tennis+ HD,Спорт,epgpw-all-lite,1889,1889,,,,
TSN 2,Спорт,epgpw-all-lite,470550,470550,,,,
TSN 4,Спорт,epgpw-all-lite,470915,470915,,,,
TSN 5,Спорт,epgpw-all-lite,470390,470390,,,,
Первый Российский Национальный канал,Россия,anzo-top,11336,Xprnk-tv,,,,
Мой мир,Россия,anzo-top,11487,11487,,,,
Новелла ТВ,Кино,anzo-top,12593,12593,,,,
Rock TV,Музыкальные,anzo-top,13533,13533,,,,
Deutsche Welle,Испания,anzo-top,13467,13467,,,,
7 TV,Молдова,anzo-top,10026,10026,,,,
Exxxotica HD,Для взрослых,anzo-top,11475,Xexxxotica,,,,
VOX Up HD,Германия,epgshare-AT,VOX.UP.at,XVOXup.de,,,,
Hope TV,Германия,epgshare-AT,Hope.TV.at,Hope.TV.at,,,,
Eclips TV,BE & NL,epgshare-BE,Eclips.TV.be,Eclips.TV.be,,,,
VTM Gold,BE & NL,epgshare-BE,VTM.GOLD.be,VTM.GOLD.be,,,,
BX1,BE & NL,epgshare-BE,BX1.be,XBX1.be,,,,
TV Drenthe,BE & NL,epgshare-BE,TV.Drenthe.be,TV.Drenthe.be,,,,
TV Gelderland,BE & NL,epgshare-BE,TV.Gelderland.be,TV.Gelderland.be,,,,
TV Oranje,BE & NL,epgshare-BE,TV.Oranje.be,TV.Oranje.be,,,,
VRT Canvas HD,BE & NL,epgshare-BE,VRT.Canvas.HD.be,XVRT.Canvas.nl,,,,
BFM TV,BE & NL,epgshare-BE,BFM.TV.be,BFM.TV.be,,,,
M6 4K,BE & NL,epgshare-BE,M6.be,M6.be,,,,
Tipik,BE & NL,epgshare-BE,Tipik.be,Tipik.be,,,,
Film1 Premiere HD,BE & NL,epgshare-NL,Film1.Premiere.nl,XFilm.1.Premiere.nl,,,,
NET5 HD,BE & NL,epgshare-NL,Net5.nl,XNET.5.nl,,,,
Oost,BE & NL,epgshare-NL,Oost.nl,Oost.nl,,,,
SBS6 HD,BE & NL,epgshare-NL,SBS6.nl,XSBS.6.nl,,,,
ESPN HD,BE & NL,epgshare-NL,ESPN.nl,XESPN.1.nl,,,,
AT5,BE & NL,epgshare-NL,AT5.nl,AT5.nl,,,,
ITV 1 HD,UK,epgshare-UK,ITV1.HD.uk,ITV1.HD.uk,,,,
ITV 2 HD,UK,epgshare-UK,ITV2.HD.uk,ITV2.HD.uk,,,,
ITV 3 HD,UK,epgshare-UK,ITV3.HD.uk,ITV3.HD.uk,,,,
ITV 4 HD,UK,epgshare-UK,ITV4.HD.uk,ITV4.HD.uk,,,,
More4 HD,UK,epgshare-UK,More4.HD.uk,More4.HD.uk,,,,
E4 HD,UK,epgshare-UK,E4.HD.uk,E4.HD.uk,,,,
Channel 4 HD,UK,epgshare-UK,Channel.4.HD.uk,Channel.4.HD.uk,,,,
Channel 5 HD,UK,epgshare-UK,Channel.5.HD.uk,Channel.5.HD.uk,,,,
Sky Cinema Sci-Fi HD,UK,epgshare-UK,Sky.Sci-Fi.HD.uk,Sky.Sci-Fi.HD.uk,,,,
Sky Cinema Drama HD,UK,epgshare-UK,Sky.Drama.HD.uk,Sky.Drama.HD.uk,,,,
Sky Cinema Greats HD,UK,epgshare-UK,Sky.Greats.HD.uk,Sky.Greats.HD.uk,,,,
Sky Kids HD,UK,epgshare-UK,Sky.Kids.HD.uk,Sky.Kids.HD.uk,,,,
Film4 HD,UK,epgshare-UK,Film4.HD.uk,Film4.HD.uk,,,,
MTV HD,UK,epgshare-UK,MTV.HD.uk,MTV.HD.uk,,,,
Music box 00s,Музыкальные,epgshare-MUSICBOX,MUSIC.BOX.00s.musicbox,MUSIC.BOX.00s.musicbox,,,,
Deluxe Dance,Музыкальные,epgshare-DELUXEMUSIC,Deluxe.Dance.de,Deluxe.Dance.de,,,,
Deluxe Rap HD,Музыкальные,epgshare-DELUXEMUSIC,Deluxe.Rap.de,Deluxe.Rap.de,,,,
RAI 2 HD,Италия,epgshare-IT,Rai.2.HD..102.it,Rai.2.HD..102.it,,,,
RAI 4 HD,Италия,epgshare-IT,Rai4.it,Rai4.it,,,,
RAI 5 HD,Италия,epgshare-IT,Rai5.it,Rai5.it,,,,
RAI Gulp HD,Италия,epgshare-IT,RaiGulp.it,RaiGulp.it,,,,
RAI YOYO HD,Италия,epgshare-IT,RaiYoyo.it,RaiYoyo.it,,,,
RAI Storia HD,Италия,epgshare-IT,RaiStoria.it,RaiStoria.it,,,,
RAI Movie HD,Италия,epgshare-IT,RaiMovie.it,RaiMovie.it,,,,
RAI Scuola HD,Италия,epgshare-IT,RaiScuola.it,RaiScuola.it,,,,
LA 5 HD,Италия,epgshare-IT,La.5.it,La.5.it,,,,
БНТ1,Болгария,epgshare-BG,БНТ1.bg,XBNT.bg,,,,
БНТ2,Болгария,epgshare-BG,БНТ2.bg,XBNT.2.bg,,,,
Nova HD,Болгария,epgshare-BG,Нова.телевизия.bg,XNova.TV.bg,,,,
Diema,Болгария,epgshare-BG,Диема.bg,XDiema.bg,,,,
Diema Family HD,Болгария,epgshare-BG,Диема.Фемили.bg,XDiema.Family.bg,,,,
Nova Sport,Болгария,epgshare-BG,Нова.Спорт.bg,XNova.Sport.bg,,,,
Nick Jr,Болгария,epgshare-BG,Nick.Jr..bg,XNick.Jr.bg,,,,
Vox Music TV HD,Польша,epgshare-PL,VOX.Music.TV.pl,XVOX.Music.TV.pl,,,,
Polar HD,Чехия,epgshare-CZ,POLAR.cz,POLAR.cz,,,,
Jihočeská televize,Чехия,epgshare-CZ,Jihočeská.televize.cz,Jihočeská.televize.cz,,,,
RTVS SPORT HD,SkyLink,epgshare-CZ,RTVS.SPORT.cz,X3981fa886a1704937afd96d87ea46ef1,,,,
Arena Sport 1 HD,SkyLink,epgshare-SK,Arena.Sport.1.HD.sk,X1ee5b7ce8676fe322a8bb63f097f8c9a,,,,
SPORT TV + PT,Спорт,epgshare-PT,SPORT.TV+.HD.pt,SPORT.TV+.HD.pt,,,,
SPORT TV 1 PT,Спорт,epgshare-PT,SPORT.TV1.HD.pt,SPORT.TV1.HD.pt,,,,
SPORT TV 2 PT,Спорт,epgshare-PT,SPORT.TV2.HD.pt,SPORT.TV2.HD.pt,,,,
SPORT TV 3 PT,Спорт,epgshare-PT,SPORT.TV3.HD.pt,SPORT.TV3.HD.pt,,,,
SPORT TV 4 PT,Спорт,epgshare-PT,SPORT.TV4.HD.pt,SPORT.TV4.HD.pt,,,,
SPORT TV 5 PT,Спорт,epgshare-PT,SPORT.TV5.HD.pt,SPORT.TV5.HD.pt,,,,
SPORT TV 6 PT,Спорт,epgshare-PT,Sport.TV.6.HD.pt,Sport.TV.6.HD.pt,,,,
DAZN 1 PT,Спорт,epgshare-PT,DAZN.1.pt,DAZN.1.pt,,,,
DAZN 2 PT,Спорт,epgshare-PT,DAZN.2.pt,DAZN.2.pt,,,,
Nick Jr HD,Латвия,epgshare-LV,Nick.Jr.HD.lv,Xnick-jr-baltic,,,,
OTV HD,Латвия,epgshare-LV,OTV.HD.lv,Xotv-lv,,,,
Конный мир HD,Спорт,teleguide-ru,2137,Xkonny-mir,,,,
Q Arena,Спорт,teleguide-ru,300174,Xqsport-kz,,,,
Angel TV,Разное,teleguide-ru,2885,Xangel-tv,,,,
News Front,Россия,gabbarit-current,News Front TV,News Front TV,,,,
Резонанс ТВ,Россия,gabbarit-current,Резонанс,Xrezonans,,,,
Sochi Live,Россия,gabbarit-current,Sochi Live,Xsochi-live,,,,
ТРК 555,Россия,gabbarit-current,ТРК 555 (Алушта),ТРК 555 (Алушта),,,,
Serial HD,Кино,gabbarit-current,Serial HD,Xserial-hd,,,,
Victory HD,Кино,gabbarit-current,Victory HD,Xvictory-hd,,,,
BEST Films HD,Кино,gabbarit-current,Best Films,Best Films,,,,
Окко ТВ HD,Кино,gabbarit-current,Okko TV,Xbubokko-tv,,,,
Среда,Кино,gabbarit-current,Среда (Дагестан),Среда (Дагестан),,,,
Fresh TV Armenia,Кинозалы,gabbarit-current,Fresh TV Armenia,Fresh TV Armenia,,,,
YOSSO-C-INQUEST,Кинозалы,gabbarit-current,C-Inquest,Xc-inquest-yosso,,,,
YOSSO-C-COMEDY,Кинозалы,gabbarit-current,C-Comedy,Xc-comedy-yosso,,,,
Видеокассета VHS,Кинозалы,gabbarit-current,Видеокасета VHS,Видеокасета VHS,,,,
TVPlay Латинские сериалы ретро,Кинозалы,gabbarit-current,TVPLAY Латинские сериалы ретро,TVPLAY Латинские сериалы ретро,,,,
jk_fargo,Кинозалы,gabbarit-current,jk_fargo,jk_fargo,,,,
Q Sport League,Спорт,gabbarit-current,Q SPORT League,Xq-sport-ext,,,,
Sport+ Qazaqstan HD,Спорт,gabbarit-current,SPORT+ Qazaqstan HD,Xsport-plus-kz,,,,
TSN 1,Спорт,gabbarit-current,TSN 1,TSN 1,,,,
TSN 3,Спорт,gabbarit-current,TSN 3,TSN 3,,,,
Viva Latino,Музыкальные,gabbarit-current,Viva Latino,Viva Latino,,,,
Наше Ретро,Музыкальные,gabbarit-current,#НАШЕ ретро,#НАШЕ ретро,,,,
MusicBox UA HD,Музыкальные,gabbarit-current,Music Box UA,Xmusicbox-ua-hd,,,,
Новое Радио,Музыкальные,gabbarit-current,Новое Радио,Новое Радио,,,,
V2Beat TV,Музыкальные,gabbarit-current,V2Beat HD,V2Beat HD,,,,
Now 80s,Музыкальные,gabbarit-current,NOW 80s,NOW 80s,,,,
Now 70s,Музыкальные,gabbarit-current,NOW 70s,NOW 70s,,,,
Етно HD,Музыкальные,gabbarit-current,Етно HD,Етно HD,,,,
KroneHit TV,Музыкальные,gabbarit-current,Kronehit HD,Kronehit HD,,,,
DANCE HITS 80,Музыкальные,gabbarit-current,Dance Hits 80,Dance Hits 80,,,,
Музыка 1 International,Музыкальные,gabbarit-current,Музыка 1,Музыка 1,,,,
Музыка 2 International,Музыкальные,gabbarit-current,Музыка 2,Музыка 2,,,,
Ment Pop,Музыкальные,gabbarit-current,Ment Pop HD,Ment Pop HD,,,,
Ocko HD,Музыкальные,gabbarit-current,Ocko,Ocko,,,,
Kiss Kiss,Музыкальные,gabbarit-current,Kiss Kiss,Kiss Kiss,,,,
MIXM HD,Музыкальные,gabbarit-current,MIXM TV,MIXM TV,,,,
VIVA TV HD,Музыкальные,gabbarit-current,Viva Russia,Viva Russia,,,,
538TV HD,Музыкальные,gabbarit-current,TV538,TV538,,,,
RITSA TV,Музыкальные,gabbarit-current,RITSA TV HD,RITSA TV HD,,,,
VeleS Магнитофон,Музыкальные,gabbarit-current,VeleS Магнитофон,veles-magnitofon,,,,
Kiss HD,Музыкальные,gabbarit-current,Kiss,Kiss,,,,
M2o TV,Музыкальные,gabbarit-current,m2o TV,m2o TV,,,,
TMF Rus,Музыкальные,gabbarit-current,TMF,TMF,,,,
ММТВ,Музыкальные,gabbarit-current,ММТВ,ММТВ,,,,
NRG 91 Music HD,Музыкальные,gabbarit-current,NRG 91 TV HD,NRG 91 TV HD,,,,
CHD-TV Rock HD,Музыкальные,gabbarit-current,CHD TV RU Rock,CHD TV RU Rock,,,,
Mafi2a,Музыкальные,gabbarit-current,Mafi2a TV,Mafi2a TV,,,,
Clubland TV,Музыкальные,gabbarit-current,Clubland TV,XFomixTV,,,,
Premium HD,Кино,gabbarit-current,Premium HD,premium-hd,,,True,v15-policy
Premiere HD,Кино,gabbarit-current,Premiere HD,Xpremiere-hd,,,True,v15-policy
USSR HD,Кино,gabbarit-current,USSR HD,Xussr-premieregroup,,,True,v15-policy
Paradise HD,Кино,gabbarit-current,Paradise HD,Xparadise-hd,,,True,v15-policy
Paradox HD,Кино,gabbarit-current,Paradox HD,Xparadox-hd,,,True,v15-policy
4ever Cinema HD,Кино,gabbarit-current,4 ever Cinema,X4ever-cinema,,,True,v15-policy
4ever Drama HD,Кино,gabbarit-current,4ever Drama,X4ever-drama,,,True,v15-policy
4ever Theater HD,Кино,gabbarit-current,4ever Theater,X4ever-theater,,,True,v15-policy
4ever Music HD,Музыкальные,iptvx-noarch,4ever-music,X4ever-music,,,True,v15-policy
