playlist_name,group,expected_tvg_id,actual_tvg_id,actual_tvg_name,epg_validated,duplicate_name_count,status
ITV 4 HD,UK,ITV4.HD.uk,ITV4.HD.uk,ITV 4 HD,True,1,ok
More4 HD,UK,More4.HD.uk,More4.HD.uk,More4 HD,True,1,ok
E4 HD,UK,E4.HD.uk,E4.HD.uk,E4 HD,True,1,ok
Dave HD,UK,,,Dave HD,False,1,ok
Comedy Central HD,UK,X76742,X76742,Comedy Central HD,True,1,ok
Channel 4 HD,UK,Channel.4.HD.uk,Channel.4.HD.uk,Channel 4 HD,True,1,ok
Channel 5 HD,UK,Channel.5.HD.uk,Channel.5.HD.uk,Channel 5 HD,True,1,ok
Sky Cinema Sci-Fi HD,UK,Sky.Sci-Fi.HD.uk,Sky.Sci-Fi.HD.uk,Sky Cinema Sci-Fi HD,True,1,ok
Sky Cinema Premiere HD,UK,Xsky-cinema-premieren,Xsky-cinema-premieren,Sky Cinema Premiere HD,True,1,ok
Sky Cinema Hits HD,UK,454796,454796,Sky Cinema Hits HD,True,1,ok
Sky Cinema Drama HD,UK,Sky.Drama.HD.uk,Sky.Drama.HD.uk,Sky Cinema Drama HD,True,1,ok
Sky Cinema Greats HD,UK,Sky.Greats.HD.uk,Sky.Greats.HD.uk,Sky Cinema Greats HD,True,1,ok
Sky Cinema Family HD,UK,Xsky-cinema-family,Xsky-cinema-family,Sky Cinema Family HD,True,1,ok
Sky Documentaries HD,UK,454797,454797,Sky Documentaries HD,True,1,ok
Sky History HD,UK,12272,12272,Sky History HD,True,1,ok
Sky Kids HD,UK,Sky.Kids.HD.uk,Sky.Kids.HD.uk,Sky Kids HD,True,1,ok
Film4 HD,UK,Film4.HD.uk,Film4.HD.uk,Film4 HD,True,1,ok
Viasat History HD,UK,Xviasat-history,Xviasat-history,Viasat History HD,True,2,ok
Animal Planet HD,UK,Xanimal-planet-eu,Xanimal-planet-eu,Animal Planet HD,True,2,ok
Crime Investigation HD,UK,X76667,X76667,Crime Investigation HD,True,1,ok
Viasat Nature HD,UK,,,Viasat Nature HD,False,1,ok
Discovery HD,UK,Xdiscovery-channel,Xdiscovery-channel,Discovery HD,True,1,ok
True Crime UK,UK,,,True Crime UK,False,1,ok
MTV HD,UK,MTV.HD.uk,MTV.HD.uk,MTV HD,True,1,ok
КТК,Казахстан,Xktk-kz,Xktk-kz,КТК,True,1,ok
AQTOBE,Казахстан,Xaqtobe,Xaqtobe,AQTOBE,True,1,ok
Saryarqa,Казахстан,Xsaryarqa,Xsaryarqa,Saryarqa,True,1,ok
Кинобоевик,Казахстан,Xkinoboevik-kz,Xkinoboevik-kz,Кинобоевик,True,2,ok
Мировое Кино,Казахстан,Xmirovoe-kino-kz,Xmirovoe-kino-kz,Мировое Кино,True,2,ok
Премиум Кино,Казахстан,Xpremium-kino-kz,Xpremium-kino-kz,Премиум Кино,True,2,ok
Семейное Кино,Казахстан,Xsemejnoe-kino-kz,Xsemejnoe-kino-kz,Семейное Кино,True,2,ok
Кинодрама,Казахстан,Xq-kino-hit,Xq-kino-hit,Кинодрама,True,2,ok
Киносериал,Сериалы,Xq-kino-alem,Xq-kino-alem,Киносериал,True,2,ok
Sport+ Qazaqstan HD,Казахстан,Xsport-plus-kz,Xsport-plus-kz,Sport+ Qazaqstan HD,True,2,ok
Q Sport League,Казахстан,Xq-sport-ext,Xq-sport-ext,Q Sport League,True,2,ok
Q Arena,Казахстан,Xqsport-kz,Xqsport-kz,Q Arena,True,2,ok
QazSport,Казахстан,Xkazsport,Xkazsport,QazSport,True,2,ok
Blue Hustler TV,Для взрослых,Xblue-hustler,Xblue-hustler,Blue Hustler TV,True,1,ok
Hustler HD,Для взрослых,Xhustler-hd,Xhustler-hd,Hustler HD,True,1,ok
Hustler TV,Для взрослых,Xhustler-hd,Xhustler-hd,Hustler TV,True,1,ok
Playboy,Для взрослых,Xplayboy-tv,Xplayboy-tv,Playboy,True,1,ok
Eroxxx HD,Для взрослых,Xeroxxxhd,Xeroxxxhd,Eroxxx HD,True,1,ok
Evil Angel HD,Для взрослых,,,,False,1,ok
Brazzers TV HD,Для взрослых,Xbrazzers-tv-europe,Xbrazzers-tv-europe,Brazzers TV HD,True,1,ok
Brazzers TV Europe,Для взрослых,Xbrazzers-tv-europe,Xbrazzers-tv-europe,Brazzers TV Europe,True,1,ok
Barely Legal,Для взрослых,Xbarely-legal,Xbarely-legal,Barely Legal,True,1,ok
Babes TV HD,Для взрослых,Xbabes-tv,Xbabes-tv,Babes TV HD,True,1,ok
Red Lips,Для взрослых,Xredlips,Xredlips,Red Lips,True,2,ok
Vivid Red HD,Для взрослых,Xvivid-red,Xvivid-red,Vivid Red HD,True,1,ok
Dorcel HD,Для взрослых,Xdorcel,Xdorcel,Dorcel HD,True,1,ok
Red Lips,Для взрослых,Xredlips,Xredlips,Red Lips,True,2,ok
Private TV,Для взрослых,Xprivate-tv,Xprivate-tv,Private TV,True,1,ok
Exxxotica HD,Для взрослых,Xexxxotica,Xexxxotica,Exxxotica HD,True,1,ok
Russian HD,Для взрослых,,,Russian HD,False,1,ok
Русская Ночь,Для взрослых,Xrusskaya-noch,Xrusskaya-noch,Русская Ночь,True,1,ok
Anal,Для взрослых,,,Anal,False,1,ok
Redlight HD,Для взрослых,Xredlight-hd,Xredlight-hd,Redlight HD,True,1,ok
Penthouse Quickies HD,Для взрослых,Xpenthouse-quickies,Xpenthouse-quickies,Penthouse Quickies HD,False,1,no_validated_programme
ОХ-АХ HD,Для взрослых,,,,False,1,ok
Penthouse Reality TV,Для взрослых,Xpenthouse-quickies,Xpenthouse-quickies,Penthouse Reality TV,False,1,no_validated_programme
Penthouse Gold HD,Для взрослых,Xpenthouse-gold,Xpenthouse-gold,Penthouse Gold HD,False,1,no_validated_programme
OLERO Babes,Для взрослых,,,,False,1,ok
Eromania 4K,Для взрослых,Xeromania4k,Xeromania4k,Eromania 4K,True,1,ok
DITV XXX 18+,Для взрослых,,,,False,1,ok
YOSSO TV SEXY,Для взрослых,Xyosso-sexy,Xyosso-sexy,YOSSO TV SEXY,True,1,ok
KBC+100500 (18+),Для взрослых,X42052,X42052,KBC+100500 (18+),True,1,ok
CineManExExEx,Для взрослых,,,,False,1,ok
CineManExExEx TWO,Для взрослых,,,,False,1,ok
TVPlay Наше XXX,Для взрослых,tvplay-nashexxx,tvplay-nashexxx,TVPlay Наше XXX,True,1,ok
Kinoerotica HD,Для взрослых,,,,False,1,ok
Velilla TV Adult Channel HD,Для взрослых,velillatvadult,velillatvadult,Velilla TV Adult Channel HD,True,1,ok
Velilla TV Hardcore Sex HD,Для взрослых,velillatvhardcoresex,velillatvhardcoresex,Velilla TV Hardcore Sex HD,True,1,ok
DDF Network,Для взрослых,,,DDF Network,False,1,ok
Cine+ HD,,Xcine-plus,,,True,0,mapped_channel_missing_from_worker
Cine+ Hit HD,,Xcine-plus-hit-hd,,,True,0,mapped_channel_missing_from_worker
Cine+ Legend,,Xcine-plus-ledend,,,True,0,mapped_channel_missing_from_worker
Твоє Кіно Хіт,,Xtvoje-kino-xit,,,True,0,mapped_channel_missing_from_worker
Твоє Кіно Action,,Xtvoje-kino-action,,,True,0,mapped_channel_missing_from_worker
Твоє Кіно Relax,,Xtvoje-kino-relax,,,True,0,mapped_channel_missing_from_worker
FilmUA Drama,,Xfilmua-drama,,,True,0,mapped_channel_missing_from_worker
Star Cinema HD,,Xstar-cinema-ua,,,True,0,mapped_channel_missing_from_worker
Star Cinema,,Xstar-cinema-ua,,,True,0,mapped_channel_missing_from_worker
BCU Premiere 3 HDR,,Xbcu-media-3-hdr,,,True,0,mapped_channel_missing_from_worker
Cine+ Kids,,Xcine-plus-kids,,,True,0,mapped_channel_missing_from_worker
EWTN Украина,,Xewtn-ua,,,True,0,mapped_channel_missing_from_worker
M1 HD,,Xm1-ua,,,True,0,mapped_channel_missing_from_worker
M2 HD,,Xm2-ua,,,True,0,mapped_channel_missing_from_worker
1+1 Кіно,,1plus1kino-ua,,,True,0,mapped_channel_missing_from_worker
Про Київ,,pro-kiiv,,,True,0,mapped_channel_missing_from_worker
UA.Music HD,,ua-music,,,True,0,mapped_channel_missing_from_worker
MusicBox UA HD,,Xmusicbox-ua-hd,,,True,0,mapped_channel_missing_from_worker
